1197,FWRD,Forward Air Corporation,580.85M,21.97,-8.38%,1.49B
1198,SNCY,"Sun Country Airlines Holdings, Inc.",580.83M,11.03,-5.48%,1.07B
1199,VINP,Vinci Partners Investments Ltd.,580.74M,10.79,-2.40%,91.69M
1200,HTBI,"HomeTrust Bancshares, Inc.",580.74M,33.29,-2.06%,194.28M
1201,CLNE,Clean Energy Fuels Corp.,580.48M,2.6,-5.80%,396.69M
1202,PROK,ProKidney Corp.,580.40M,2.05,-5.96%,-
1203,MLAB,"Mesa Laboratories, Inc.",578.24M,106.9,-3.72%,216.19M
1204,FSBC,Five Star Bancorp,577.14M,27.07,-4.28%,112.45M
1205,PTLO,Portillo's Inc.,574.84M,9.33,-6.61%,689.68M
1206,ATXS,"Astria Therapeutics, Inc.",573.84M,10.45,-6.61%,-
1207,HAFC,Hanmi Financial Corporation,573.10M,18.86,-2.78%,245.21M
1208,OFIX,Orthofix Medical Inc.,571.95M,15.24,-3.36%,760.05M
1209,DJCO,Daily Journal Corporation,571.47M,415,-5.17%,71.82M
1210,DDI,"DoubleDown Interactive Co., Ltd.",569.86M,11.62,-4.68%,319.41M
1211,GLDD,Great Lakes Dredge & Dock Corporation,568.91M,8.49,-5.88%,630.24M
1212,CCBG,"Capital City Bank Group, Inc.",563.31M,33.25,-2.23%,221.36M
1213,KALV,"KalVista Pharmaceuticals, Inc.",562.83M,13.17,-4.77%,-
1214,IRMD,IRadimed Corporation,562.29M,44.4,-3.79%,67.69M
1215,NYMT,"New York Mortgage Trust, Inc.",558.87M,6.17,-2.83%,112.86M
1216,SNDL,SNDL Inc.,557.64M,2.11,-4.52%,682.58M
1217,CASS,"Cass Information Systems, Inc.",556.80M,40.81,-1.59%,197.84M
1218,HONE,"HarborOne Bancorp, Inc.",556.21M,12.45,-3.19%,163.71M
1219,IIIV,"i3 Verticals, Inc.",555.98M,23.74,-1.58%,376.87M
1220,CLFD,"Clearfield, Inc.",555.38M,39.02,-8.49%,182.11M
1221,MRNO,Murano Global Investments PLC,554.70M,7.06,-7.59%,-
1222,ECX,"ECARX Holdings, Inc.",554.43M,1.64,1.23%,670.69M
1223,SSYS,Stratasys Ltd.,554.36M,7.87,-4.95%,622.27M
1224,FMNB,Farmers National Banc Corp.,553.86M,14.75,-2.12%,172.55M
1225,ARCT,Arcturus Therapeutics Holdings Inc.,553.45M,20.55,-4.77%,124.53M
1226,NNDM,Nano Dimension Ltd.,551.78M,2.26,-3.42%,54.71M
1227,RILY,"B. Riley Financial, Inc.",551.68M,18.21,-4.76%,1.55B
1228,AVXL,Anavex Life Sciences Corp.,550.75M,6.5,-1.29%,-
1229,GCBC,"Greene County Bancorp, Inc.",549.63M,32.28,-4.72%,64.60M
1230,OSPN,OneSpan Inc.,549.52M,14.52,0.07%,242.34M
1231,CAC,Camden National Corporation,549.36M,37.61,-3.07%,162.75M
1232,KRT,Karat Packaging Inc.,549.11M,27.49,-4.27%,405.46M
1233,TRDA,"Entrada Therapeutics, Inc.",547.61M,14.75,-7.58%,162.87M
1234,UFCS,"United Fire Group, Inc.",547.40M,21.64,-1.05%,1.12B
1235,NCMI,"National CineMedia, Inc.",546.60M,5.66,-1.91%,167.70M
1236,SLRN,"Acelyrin, Inc.",545.14M,5.51,-4.09%,-
1237,OTLY,Oatly Group AB,543.21M,0.91,-3.69%,793.07M
1238,ACIC,American Coastal Insurance Corporation,542.85M,11.35,-4.70%,269.43M
1239,MREO,Mereo BioPharma Group plc,542.84M,3.87,-2.76%,-
1240,SERV,Serve Robotics Inc.,542.75M,14.63,-15.24%,-
1241,CNSL,"Consolidated Communications Holdings, Inc.",541.23M,4.57,-0.65%,1.11B
1242,FRPH,"FRP Holdings, Inc.",538.65M,28.32,-2.95%,41.53M
1243,ITRN,Ituran Location and Control Ltd.,537.50M,26.73,0.53%,325.53M
1244,ALLO,"Allogene Therapeutics, Inc.",536.57M,2.57,-6.20%,65.00K
1245,HIFS,Hingham Institution for Savings,534.60M,245.2,0.25%,203.77M
1246,QTRX,Quanterix Corporation,533.10M,13.93,-0.85%,125.98M
1247,VREX,Varex Imaging Corporation,530.88M,12.98,-9.04%,855.80M
1248,NBN,Northeast Bank,530.44M,66.49,-2.96%,175.92M
1249,VERV,"Verve Therapeutics, Inc.",529.82M,6.31,-6.24%,16.05M
1250,FATE,"Fate Therapeutics, Inc.",527.04M,4.63,-5.12%,6.48M
1251,ELYM,"Eliem Therapeutics, Inc.",526.94M,7.89,-0.38%,-
1252,ALTI,"AlTi Global, Inc.",525.63M,4.38,-5.19%,243.65M
1253,AIRJ,Montana Technologies Corporation,525.61M,9.43,2.45%,-
1254,LESL,"Leslie's, Inc.",525.59M,2.85,6.16%,1.41B
1255,GRVY,"Gravity Co., Ltd.",524.36M,75.46,-2.97%,513.82M
1256,CTLP,"Cantaloupe, Inc.",523.50M,7.19,-5.02%,260.11M
1257,KE,"Kimball Electronics, Inc.",520.76M,20.94,-6.97%,1.78B
1258,CGNT,Cognyte Software Ltd.,520.24M,7.3,-1.35%,322.85M
1259,RBBN,Ribbon Communications Inc.,520.09M,2.98,-5.70%,801.85M
1260,MGIC,Magic Software Enterprises Ltd.,518.98M,10.57,-0.84%,523.33M
1261,LASR,"nLIGHT, Inc.",517.99M,10.89,-2.94%,200.36M
1262,LAND,Gladstone Land Corporation,517.15M,14.43,-0.62%,89.45M
1263,OABI,"OmniAb, Inc.",516.53M,4.41,-1.56%,21.05M
1264,IGMS,"IGM Biosciences, Inc.",516.46M,8.75,-9.61%,2.11M
1265,GRAL,"GRAIL, LLC",515.11M,16.59,-0.30%,-
1266,PRTC,PureTech Health plc,514.72M,21.5,-3.76%,3.33M
1267,NGNE,Neurogene Inc.,513.37M,39.55,-2.37%,-
1268,NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",512.18M,11.55,-4.15%,128.70M
1269,WLDN,"Willdan Group, Inc.",511.23M,37,11.51%,529.98M
1270,LRMR,"Larimar Therapeutics, Inc.",510.42M,8,-3.85%,-
1271,NIPG,NIP Group Inc.,510.11M,9.1,-16.51%,83.67M
1272,DOYU,DouYu International Holdings Limited,509.40M,15.93,-1.24%,706.53M
1273,ALEC,"Alector, Inc.",509.39M,5.29,-7.60%,96.41M
1274,MCBC,Macatawa Bank Corporation,509.24M,14.82,-,103.58M
1275,VNET,"VNET Group, Inc.",509.07M,1.85,-6.57%,1.04B
1276,LILM,Lilium N.V.,507.89M,0.82,-0.26%,-
1277,HSAI,Hesai Group,507.48M,4,-7.31%,250.86M
1278,SHYF,"The Shyft Group, Inc.",505.91M,14.68,-3.93%,794.33M
1279,SPFI,"South Plains Financial, Inc.",505.88M,30.81,-2.90%,216.31M
1280,YMAB,"Y-mAbs Therapeutics, Inc.",503.77M,11.48,-1.37%,84.50M
1281,GAIN,Gladstone Investment Corporation,503.74M,13.73,-1.72%,87.31M
1282,WASH,"Washington Trust Bancorp, Inc.",501.91M,29.43,-3.10%,188.49M
1283,GDEV,GDEV Inc.,501.55M,2.53,-,464.55M
1284,SHCR,"Sharecare, Inc.",500.65M,1.38,-,419.82M
1285,CGC,Canopy Growth Corporation,500.62M,6.57,-2.95%,218.49M
1286,GLAD,Gladstone Capital Corporation,500.57M,23.01,-3.07%,93.80M
1287,SFIX,"Stitch Fix, Inc.",500.37M,4.09,-5.98%,1.39B
1288,ZEUS,"Olympic Steel, Inc.",499.18M,44.84,-5.44%,2.11B
1289,PAL,"Proficient Auto Logistics, Inc.",499.10M,19.13,-2.20%,48.69M
1290,LE,"Lands' End, Inc.",499.05M,15.89,-6.86%,1.47B
1291,EVLV,"Evolv Technologies Holdings, Inc.",496.36M,3.18,-3.34%,83.51M
1292,THFF,First Financial Corporation,493.24M,41.75,-3.51%,197.31M
1293,VALN,Valneva SE,491.90M,7.08,-0.28%,166.26M
1294,PHAR,Pharming Group N.V.,491.81M,7.25,-5.35%,258.36M
1295,ZUMZ,Zumiez Inc.,489.42M,24.14,-2.94%,869.99M
1296,CCNE,CNB Financial Corporation,489.17M,23.29,-4.04%,215.64M
1297,OFLX,"Omega Flex, Inc.",488.56M,48.4,-3.01%,106.69M
1298,ACTG,Acacia Research Corporation,487.49M,4.88,-4.87%,134.62M
1299,ESQ,"Esquire Financial Holdings, Inc.",486.70M,58.69,-1.21%,108.20M
1300,COMM,"CommScope Holding Company, Inc.",486.11M,2.29,-8.76%,4.96B
1301,AROW,Arrow Financial Corporation,484.08M,28.99,-3.94%,131.05M
1302,CTNM,"Contineum Therapeutics, Inc.",482.57M,18.76,-3.79%,50.00M
1303,TERN,"Terns Pharmaceuticals, Inc.",482.49M,7.46,-3.99%,-
1304,INOD,Innodata Inc.,482.19M,16.77,-7.04%,94.44M
1305,DGICB,Donegal Group Inc.,481.48M,12.81,4.83%,943.73M
1306,CMPS,COMPASS Pathways plc,481.45M,7.04,2.33%,-
1307,ADTN,"ADTRAN Holdings, Inc.",481.03M,6.08,-5.30%,1.05B
1308,RSVR,"Reservoir Media, Inc.",480.28M,7.38,-2.64%,144.86M
1309,SOHU,Sohu.com Limited,480.20M,14.53,-2.35%,578.27M
1310,BIGC,"BigCommerce Holdings, Inc.",476.78M,6.17,-9.80%,318.00M
1311,OCS,Oculis Holding AG,475.38M,11.51,-0.09%,995.46K
1312,MSBI,"Midland States Bancorp, Inc.",474.53M,22.09,-2.39%,271.43M
1313,ZIMV,ZimVie Inc.,472.09M,17.3,-15.20%,350.20M
1314,TBPH,"Theravance Biopharma, Inc.",468.82M,9.64,-3.89%,61.51M
1315,BRY,Berry Corporation,465.48M,6.05,-6.64%,779.60M
1316,NEXN,Nexxen International Ltd.,463.94M,6.75,-3.16%,334.69M
1317,AIOT,"PowerFleet, Inc.",463.75M,4.32,-2.48%,133.74M
1318,PGC,Peapack-Gladstone Financial Corporation,461.21M,25.96,-1.82%,207.50M
1319,GRPN,"Groupon, Inc.",459.02M,11.55,-5.52%,511.89M
1320,AURA,"Aura Biosciences, Inc.",457.78M,9.24,-6.29%,-
1321,MXCT,"MaxCyte, Inc.",456.75M,4.37,-4.38%,44.05M
1322,RXT,"Rackspace Technology, Inc.",456.66M,2.04,-7.27%,2.89B
1323,FNKO,"Funko, Inc.",456.45M,8.75,-8.38%,1.06B
1324,GLRE,"Greenlight Capital Re, Ltd.",456.00M,12.91,-3.08%,703.41M
1325,EYPT,"EyePoint Pharmaceuticals, Inc.",455.74M,8.75,-4.16%,50.02M
1326,THRD,"Third Harmonic Bio, Inc.",454.95M,11.11,-5.37%,-
1327,DGICA,Donegal Group Inc.,454.88M,13.88,-0.86%,943.73M
1328,PACB,"Pacific Biosciences of California, Inc.",454.83M,1.67,-13.02%,200.43M
1329,MPB,"Mid Penn Bancorp, Inc.",454.62M,27.24,-3.06%,167.03M
1330,PFIS,Peoples Financial Services Corp.,454.30M,45.46,-4.09%,96.81M
1331,QTTB,Q32 Bio Inc.,452.25M,37.87,-0.26%,354.00K
1332,VYGR,"Voyager Therapeutics, Inc.",451.47M,8.3,-4.38%,119.04M
1333,AMCX,AMC Networks Inc.,451.00M,10.24,-1.54%,2.59B
1334,LYTS,LSI Industries Inc.,449.76M,15.44,-5.57%,464.27M
1335,ATLC,Atlanticus Holdings Corporation,449.24M,30.37,-11.20%,362.05M
1336,MERC,Mercer International Inc.,447.22M,6.69,-5.11%,2.02B
1337,SHBI,"Shore Bancshares, Inc.",446.19M,13.43,-2.75%,155.02M
1338,NNOX,Nano-X Imaging Ltd.,446.05M,7.72,-1.15%,10.01M
1339,ANSC,Agriculture & Natural Solutions Acquisition Corporation,444.62M,10.31,0.05%,-
1340,RWAY,Runway Growth Finance Corp.,443.68M,11.51,-2.46%,164.91M
1341,NTGR,"NETGEAR, Inc.",443.34M,15.25,-7.18%,724.52M
1342,BTMD,biote Corp.,442.94M,7.14,-4.55%,187.32M
1343,CWCO,Consolidated Water Co. Ltd.,442.89M,27.98,-1.51%,187.03M
1344,ABSI,Absci Corporation,442.16M,3.91,-3.22%,5.35M
1345,CCCC,"C4 Therapeutics, Inc.",441.73M,6.42,-3.89%,20.04M
1346,LUNR,"Intuitive Machines, Inc.",441.20M,3.54,-6.35%,134.35M
1347,RDUS,"Radius Health, Inc.",439.31M,15.78,-7.07%,2.69B
1348,KRNY,Kearny Financial Corp.,437.53M,6.79,-2.16%,142.97M
1349,LXEO,"Lexeo Therapeutics, Inc.",436.53M,13.25,1.45%,-
1350,DH,Definitive Healthcare Corp.,436.36M,3.7,-6.33%,255.69M
1351,SEZL,Sezzle Inc.,436.28M,77.1,0.10%,171.66M
1352,CERS,Cerus Corporation,433.57M,2.35,14.95%,191.72M
1353,ATNI,"ATN International, Inc.",432.25M,28.22,-0.95%,763.24M
1354,ALNT,Allient Inc.,432.14M,25.76,-6.19%,579.80M
1355,MOFG,"MidWestOne Financial Group, Inc.",427.44M,27.13,-4.57%,161.44M
1356,ALT,"Altimmune, Inc.",425.41M,6,-1.48%,410.00K
1357,LSEA,Landsea Homes Corporation,424.74M,11.74,-6.75%,1.26B
1358,BVS,Bioventus Inc.,424.45M,6.65,-5.00%,522.74M
1359,TSHA,"Taysha Gene Therapies, Inc.",422.90M,2.1,-2.78%,14.16M
1360,NKTX,"Nkarta, Inc.",420.69M,5.97,-6.86%,-
1361,SVCO,"Silvaco Group, Inc.",417.55M,15.88,-3.23%,55.84M
1362,AEHR,Aehr Test Systems,417.42M,14.39,-13.05%,71.89M
1363,IPX,IperionX Limited,417.03M,15.85,1.93%,-
1364,SENEA,Seneca Foods Corporation,415.58M,59.5,-0.67%,1.46B
1365,DHIL,"Diamond Hill Investment Group, Inc.",415.16M,150.91,-4.20%,139.02M
1366,CVGW,"Calavo Growers, Inc.",413.67M,23.24,0.39%,813.04M
1367,ALRS,Alerus Financial Corporation,413.55M,20.91,-2.74%,165.19M
1368,JOUT,Johnson Outdoors Inc.,413.17M,40.54,-0.54%,597.89M
1369,DAVE,Dave Inc.,412.53M,33.31,-4.32%,273.80M
1370,ZJYL,Jin Medical International Ltd.,411.72M,2.66,-1.48%,20.13M
1371,EDIT,"Editas Medicine, Inc.",411.19M,5,-2.72%,69.41M
1372,SENEB,Seneca Foods Corporation,410.99M,60.55,-0.49%,1.46B
1373,BAND,Bandwidth Inc.,410.79M,15.21,-4.76%,634.31M
1374,CEVA,"CEVA, Inc.",410.09M,17.39,-5.18%,96.48M
1375,TMCI,"Treace Medical Concepts, Inc.",409.25M,6.6,0.15%,196.03M
1376,HRTX,"Heron Therapeutics, Inc.",409.02M,2.72,-3.38%,132.10M
1377,TRML,"Tourmaline Bio, Inc.",408.81M,15.94,-2.45%,-
1378,RICK,"RCI Hospitality Holdings, Inc.",407.99M,44.8,-4.88%,298.50M
1379,NVEC,NVE Corporation,405.11M,83.81,0.01%,27.76M
1380,HRZN,Horizon Technology Finance Corporation,404.59M,11.22,-3.36%,109.13M
1381,NETD,Nabors Energy Transition Corp. II,404.51M,10.6,-,-
1382,SWIM,"Latham Group, Inc.",403.35M,3.49,-0.71%,539.40M
1383,ARTNA,Artesian Resources Corporation,401.16M,39.11,-0.10%,100.91M
1384,LIND,"Lindblad Expeditions Holdings, Inc.",400.43M,7.48,-6.50%,579.76M
1385,CYRX,"Cryoport, Inc.",399.97M,8.12,-6.67%,225.03M
1386,CRMT,"America's Car-Mart, Inc.",399.80M,62.5,-4.65%,1.39B
1387,LINC,Lincoln Educational Services Corporation,399.65M,12.71,-4.29%,394.15M
1388,BSRR,Sierra Bancorp,399.19M,27.35,-3.66%,141.85M
1389,EOSE,"Eos Energy Enterprises, Inc.",396.17M,1.83,0.55%,14.14M
1390,HCAT,"Health Catalyst, Inc.",396.12M,6.71,-5.63%,296.79M
1391,VLGEA,"Village Super Market, Inc.",395.31M,29.69,-5.26%,2.20B
1392,EWCZ,"European Wax Center, Inc.",394.72M,8.12,-6.77%,223.01M
1393,FFIC,Flushing Financial Corporation,393.59M,13.54,-2.59%,191.50M
1394,PERI,Perion Network Ltd.,393.19M,8.12,-3.68%,686.05M
1395,RBB,RBB Bancorp,392.78M,21.3,-4.23%,124.74M
1396,ESPR,"Esperion Therapeutics, Inc.",390.29M,2.06,-5.50%,229.74M
1397,KRRO,"Korro Bio, Inc.",388.07M,41.85,-3.77%,-
1398,ANIK,"Anika Therapeutics, Inc.",386.29M,26,-1.10%,169.26M
1399,CCSI,"Consensus Cloud Solutions, Inc.",386.13M,20.09,-4.15%,359.25M
1400,ICG,Intchains Group Limited,385.45M,6.43,-12.40%,80.47M
1401,ISPR,Ispire Technology Inc.,381.26M,6.75,-5.86%,147.19M
1402,LOVE,The Lovesac Company,380.99M,24.5,-3.85%,691.72M
1403,VALU,"Value Line, Inc.",380.90M,40.44,-9.14%,37.49M
1404,LYEL,"Lyell Immunopharma, Inc.",379.86M,1.49,-0.67%,68.00K
1405,PTSI,"P.A.M. Transportation Services, Inc.",379.85M,17.46,-5.26%,771.67M
1406,LMNR,Limoneira Company,379.13M,21.05,-1.45%,178.27M
1407,ITIC,Investors Title Company,378.94M,201.15,-1.44%,226.87M
1408,GGR,Gogoro Inc.,378.32M,1.36,-2.86%,330.63M
1409,PPTA,Perpetua Resources Corp.,378.23M,5.86,-6.98%,-
1410,RGP,"Resources Connection, Inc.",377.55M,11.25,0.63%,632.80M
1411,TROO,"TROOPS, Inc.",375.91M,3.7,3.93%,3.57M
1412,ANL,Adlai Nortye Ltd.,371.99M,3.31,4.42%,5.00M
1413,WALD,Waldencast plc,371.99M,2.84,0.35%,218.14M
1414,LOCO,"El Pollo Loco Holdings, Inc.",371.95M,11.96,0.67%,470.29M
1415,FISI,"Financial Institutions, Inc.",371.34M,24.04,-4.34%,208.19M
1416,ENGN,enGene Holdings Inc.,370.11M,8.38,-4.88%,-
1417,PRTH,"Priority Technology Holdings, Inc.",369.10M,4.61,-10.31%,776.30M
1418,CDRO,"Codere Online Luxembourg, S.A.",368.50M,8.11,-1.22%,152.88M
1419,PKOH,Park-Ohio Holdings Corp.,367.94M,28.15,-5.04%,1.65B
1420,CCIX,Churchill Capital Corp IX,367.72M,10.03,-,-
1421,NWPX,Northwest Pipe Company,367.67M,37.08,-2.34%,458.47M
1422,TITN,Titan Machinery Inc.,365.31M,16.01,-3.84%,2.76B
1423,CWBC,Community West Bancshares,364.38M,19.31,-1.93%,86.75M
1424,MTLS,Materialise NV,363.85M,6.16,0.49%,291.87M
1425,FORR,"Forrester Research, Inc.",363.80M,19.04,0.05%,467.19M
1426,FRBA,First Bank,363.44M,14.46,-2.95%,190.49M
1427,BYND,"Beyond Meat, Inc.",363.35M,5.6,-8.79%,326.74M
1428,FFWM,First Foundation Inc.,363.01M,6.42,-3.02%,232.59M
1429,CARE,"Carter Bankshares, Inc.",361.80M,15.72,-2.72%,-
1430,BTBT,"Bit Digital, Inc.",360.59M,2.98,-12.87%,66.94M
1431,GPAT,GP-Act III Acquisition Corp.,359.91M,10.02,-0.05%,-
1432,OPT,Opthea Limited,359.83M,2.21,-0.45%,385.28K
1433,HDSN,"Hudson Technologies, Inc.",359.54M,7.9,-4.36%,277.08M
1434,AMSWA,"American Software, Inc.",359.43M,10.8,-0.64%,102.52M
1435,ACIU,AC Immune SA,359.10M,3.62,-5.24%,16.82M
1436,BSVN,Bank7 Corp.,358.36M,38.75,-2.78%,74.46M
1437,NKLA,Nikola Corporation,358.13M,7.92,-7.26%,32.66M
1438,AVNW,"Aviat Networks, Inc.",357.36M,28.44,-3.98%,385.39M
1439,QURE,uniQure N.V.,354.90M,7.31,-2.27%,19.00M
1440,IMMR,Immersion Corporation,354.86M,11.14,-7.71%,70.69M
1441,TCRX,"TScan Therapeutics, Inc.",354.71M,6.71,-1.76%,14.81M
1442,AXGN,"AxoGen, Inc.",354.01M,8.1,-0.74%,163.73M
1443,EGHT,"8x8, Inc.",353.18M,2.76,-2.47%,728.71M
1444,RRBI,"Red River Bancshares, Inc.",352.89M,51.12,-2.89%,105.56M
1445,XERS,"Xeris Biopharma Holdings, Inc.",352.85M,2.38,-2.06%,171.36M
1446,ORGO,Organogenesis Holdings Inc.,352.64M,2.66,-4.32%,435.47M
1447,FBIZ,"First Business Financial Services, Inc.",352.44M,42.49,-2.84%,139.46M
1448,BWB,"Bridgewater Bancshares, Inc.",351.76M,12.85,-2.43%,107.39M
1449,USAP,"Universal Stainless & Alloy Products, Inc.",351.50M,38.05,-5.91%,311.46M
1450,REAL,"The RealReal, Inc.",350.76M,3.31,-4.34%,551.20M
1451,NRIM,"Northrim BanCorp, Inc.",350.65M,63.76,-2.63%,130.35M
1452,CDLX,"Cardlytics, Inc.",350.26M,7.18,-9.57%,312.48M
1453,BETR,Better Home & Finance Holding Company,348.37M,0.46,-4.24%,78.11M
1454,PGEN,"Precigen, Inc.",348.34M,1.38,-3.50%,5.44M
1455,LWLG,"Lightwave Logic, Inc.",347.07M,2.89,-8.54%,70.92K
1456,MCFT,"MasterCraft Boat Holdings, Inc.",346.75M,20.42,0.69%,465.97M
1457,BBCP,"Concrete Pumping Holdings, Inc.",344.20M,6.36,-2.60%,445.65M
1458,EBTC,"Enterprise Bancorp, Inc.",344.02M,27.8,-1.42%,159.52M
1459,FMAO,"Farmers & Merchants Bancorp, Inc.",343.28M,25.09,-2.64%,95.33M
1460,RTC,Baijiayun Group Ltd,339.23M,8.2,-5.09%,71.90M
1461,FHTX,Foghorn Therapeutics Inc.,338.61M,6.12,-5.99%,33.90M
1462,GTI,Graphjet Technology Sdn. Bhd.,338.24M,2.31,-13.35%,-
1463,DENN,Denny's Corporation,338.04M,6.58,-6.00%,455.44M
1464,CBNK,"Capital Bancorp, Inc.",338.03M,24.32,-2.72%,156.23M
1465,DADA,Dada Nexus Limited,338.02M,1.28,1.59%,1.44B
1466,UNTY,"Unity Bancorp, Inc.",336.61M,33.53,-1.70%,99.67M
1467,HNST,"The Honest Company, Inc.",336.35M,3.41,-5.28%,347.19M
1468,RVNC,"Revance Therapeutics, Inc.",334.23M,3.2,-5.04%,236.65M
1469,IPXX,Inflection Point Acquisition Corp. II,333.44M,10.67,0.09%,-
1470,GAMB,Gambling.com Group Limited,331.20M,8.97,-3.86%,111.18M
1471,RNAC,"Cartesian Therapeutics, Inc.",330.74M,14.4,-6.92%,25.91M
1472,ACNB,ACNB Corporation,330.72M,38.7,-4.61%,104.41M
1473,TTEC,"TTEC Holdings, Inc.",330.52M,6.95,-7.82%,2.41B
1474,TMC,TMC the metals company Inc.,330.13M,1.03,-0.96%,-
1475,DCGO,DocGo Inc.,330.09M,3.25,-6.61%,703.37M
1476,HBCP,"Home Bancorp, Inc.",327.49M,40.29,-3.22%,131.20M
1477,TWFG,"TWFG, Inc.",327.34M,24.87,0.22%,179.39M
1478,ILPT,Industrial Logistics Properties Trust,326.61M,4.95,1.64%,441.89M
1479,AUDC,AudioCodes Ltd.,325.91M,10.79,-1.82%,245.53M
1480,RDVT,"Red Violet, Inc.",325.69M,23.72,-2.59%,63.09M
1481,ONEW,OneWater Marine Inc.,325.43M,22.3,-0.40%,1.90B
1482,BDTX,"Black Diamond Therapeutics, Inc.",324.02M,5.76,-4.95%,-
1483,CABA,"Cabaletta Bio, Inc.",323.94M,6.71,-2.47%,-
1484,NEWT,Newtek Business Services Corp.,323.02M,13.06,-5.50%,199.91M
1485,ASLE,AerSale Corporation,322.82M,6.09,-7.59%,346.77M
1486,WTBA,"West Bancorporation, Inc.",322.01M,19.13,-2.99%,75.64M
1487,ACB,Aurora Cannabis Inc.,321.84M,5.9,-2.48%,253.96M
1488,PRLD,Prelude Therapeutics Incorporated,320.79M,5.84,3.36%,-
1489,INZY,"Inozyme Pharma, Inc.",320.41M,5.18,-4.25%,-
1490,HIVE,HIVE Blockchain Technologies Ltd.,320.07M,3.06,-9.20%,114.47M
1491,OSUR,"OraSure Technologies, Inc.",319.50M,4.32,-4.21%,304.64M
1492,PEPG,PepGen Inc.,318.01M,9.81,-2.58%,-
1493,NEGG,"Newegg Commerce, Inc.",317.86M,0.83,-4.30%,1.50B
1494,FSBW,"FS Bancorp, Inc.",316.45M,40.54,-4.05%,139.30M
1495,OCGN,"Ocugen, Inc.",315.26M,1.23,-5.77%,7.05M
1496,VNDA,Vanda Pharmaceuticals Inc.,314.27M,5.4,-4.26%,177.60M
1497,MBAV,M3-Brigade Acquisition V Corp.,314.06M,10.05,0.50%,-
1498,SGHT,"Sight Sciences, Inc.",313.96M,6.31,-14.96%,81.50M
1499,SGC,"Superior Group of Companies, Inc.",313.81M,18.74,-2.85%,551.37M
1500,AQST,"Aquestive Therapeutics, Inc.",313.17M,3.44,-4.18%,51.50M
1501,ANGO,"AngioDynamics, Inc.",312.95M,7.77,-0.26%,303.91M
1502,OBT,"Orange County Bancorp, Inc.",312.86M,55.3,-1.48%,102.92M
1503,KYTX,"Kyverna Therapeutics, Inc.",312.59M,7.25,-7.64%,-
1504,TALK,"Talkspace, Inc.",312.22M,1.84,-2.13%,162.13M
1505,APEI,"American Public Education, Inc.",311.78M,17.74,-3.95%,605.29M
1506,NODK,"NI Holdings, Inc.",311.30M,15.09,-2.71%,375.49M
1507,PANL,"Pangaea Logistics Solutions, Ltd.",310.96M,6.63,-5.42%,490.32M
1508,WEYS,"Weyco Group, Inc.",309.89M,32.62,-0.64%,303.31M
1509,TRUE,"TrueCar, Inc.",309.84M,3.38,-1.17%,162.78M
1510,KMDA,Kamada Ltd.,309.21M,5.38,-2.89%,149.55M
1511,DOMO,"Domo, Inc.",308.83M,8.09,0.62%,319.63M
1512,LSAK,"Lesaka Technologies, Inc.",308.26M,4.86,0.41%,551.33M
1513,MGTX,MeiraGTx Holdings plc,307.39M,4.78,-2.05%,697.00K
1514,CLMB,"Climb Global Solutions, Inc.",304.82M,66.48,-4.11%,359.40M
1515,BMRC,Bank of Marin Bancorp,304.38M,18.69,-2.55%,97.96M
1516,NAUT,"Nautilus Biotechnology, Inc.",303.49M,2.42,-3.59%,-
1517,TCBX,"Third Coast Bancshares, Inc.",302.00M,22.12,-1.51%,146.74M
1518,REFI,"Chicago Atlantic Real Estate Finance, Inc.",301.98M,15.81,0.13%,55.48M
1519,SLDB,Solid Biosciences Inc.,301.28M,7.85,-9.14%,-
1520,MODV,ModivCare Inc.,301.27M,21.2,-3.72%,2.78B
1521,NECB,"Northeast Community Bancorp, Inc.",300.86M,21.44,-2.59%,101.71M
1522,SKYT,"SkyWater Technology, Inc.",300.67M,6.35,-7.30%,300.22M
1523,PSTX,"Poseida Therapeutics, Inc.",300.57M,3.1,-6.63%,82.50M
1524,LNZA,"LanzaTech Global, Inc.",300.56M,1.52,-7.32%,63.23M
1525,GWRS,"Global Water Resources, Inc.",300.51M,12.43,-3.12%,51.51M
1526,SPOK,"Spok Holdings, Inc.",300.11M,14.81,-0.67%,138.27M
1527,AFRI,Forafric Global PLC,299.97M,11.16,-1.67%,305.48M
1528,ADAP,Adaptimmune Therapeutics plc,298.93M,1.17,-7.87%,18.36M
1529,ACCD,"Accolade, Inc.",298.43M,3.73,-3.87%,431.53M
1530,QRTEB,"Qurate Retail, Inc.",298.00M,3.73,-4.85%,10.61B
1531,AAOI,"Applied Optoelectronics, Inc.",297.65M,7.65,-8.93%,205.29M
1532,GENK,"GEN Restaurant Group, Inc.",296.38M,9.05,-5.24%,195.29M
1533,USCB,"USCB Financial Holdings, Inc.",295.62M,15.04,-2.78%,62.95M
1534,UXIN,Uxin Limited,295.27M,1.63,-1.81%,-
1535,JRVR,"James River Group Holdings, Ltd.",294.66M,7.79,-3.83%,780.47M
1536,ENTA,"Enanta Pharmaceuticals, Inc.",294.39M,13.9,-6.14%,72.88M
1537,STRO,"Sutro Biopharma, Inc.",293.64M,3.59,-4.77%,154.07M
1538,VBNK,VersaBank,293.14M,11.27,-2.42%,82.16M
